contig	start	end	gene_Name	gene_ID	transcript_ID	len_My	len_Sp	unqC_My	unqC_Sp	biAlC_My	biAlC_Sp	mulC_My	mulC_Sp	totalC_My	totalC_Sp
2	1240378	1242740	ddf2	AL2G12560	AL2G12560.t1	750	752	2	0	0	0	0	0	2	0
2	1261478	1268021	-	AL2G12570	AL2G12570.t1	5161	5161	0	0	0	0	0	0	0	0
2	1274008	1281682	NRPD1A	AL2G12580	AL2G12580.t1	4960	4948	122	196	386	386	0	0	508	582
2	1289828	1294721	-	AL2G12590	AL2G12590.t1	2620	2621	10	22	3032	3032	0	0	3042	3054
2	1295748	1298085	-	AL2G12600	AL2G12600.t1	2125	2123	14	0	8	8	0	0	22	8
2	1309229	1310783	NRS/ER	AL2G12620	AL2G12620.t1	1160	1160	1052	2176	2442	2446	8	10	3502	4632
2	1313922	1316983	KNAT7	AL2G12630	AL2G12630.t1	1237	1243	262	202	798	798	0	0	1060	1000
2	1323681	1324953	-	AL2G12640	AL2G12640.t1	1197	1198	20	20	32	32	0	0	52	52
2	1325553	1327063	ATEXPA18	AL2G12650	AL2G12650.t1	988	948	0	2	2	2	0	0	2	4
2	1328889	1331123	-	AL2G12660	AL2G12660.t1	1040	1038	30	18	42	42	0	0	72	60
2	1333038	1333653	-	AL2G12670	AL2G12670.t1	616	616	0	2	2	2	0	0	2	4
2	1335679	1338483	-	AL2G12680	AL2G12680.t1	2805	2805	160	126	1916	1916	16	16	2092	2058
2	1341148	1343353	ACS10	AL2G12690	AL2G12690.t1	1886	1886	338	274	492	492	0	0	830	766
2	1341148	1343353	-	AL2G12690	AL2G12690.t1	1886	1886	338	274	492	492	0	0	830	766
2	1343379	1346543	-	AL2G12700	AL2G12700.t1	3071	3071	52	80	216	216	6	6	274	302
2	1352306	1356660	-	AL2G12720	AL2G12720.t1	2946	2946	0	0	8	8	0	0	8	8
2	1359862	1365690	-	AL2G12730	AL2G12730.t1	3807	3807	0	0	6	6	6	6	12	12
2	1378055	1380325	-	AL2G12740	AL2G12740.t1	926	926	0	0	0	0	0	0	0	0
2	1381577	1384450	ACOS5	AL2G12750	AL2G12750.t1	1725	1715	0	0	0	0	0	0	0	0
2	1385729	1386480	-	AL2G12770	AL2G12770.t1	488	492	0	8	4	4	0	0	4	12
2	1392238	1394640	-	AL2G12780	AL2G12780.t1	2261	2258	156	150	92	86	0	0	248	236
2	1395047	1397300	-	AL2G12790	AL2G12790.t1	2011	1983	0	24	68	68	10	10	78	102
2	1398354	1402400	-	AL2G12800	AL2G12800.t1	1507	1516	0	0	32	32	0	0	32	32
2	1398354	1402400	-	AL2G12800	AL2G12800.t1	1507	1516	0	0	32	32	0	0	32	32
2	1409984	1412440	-	AL2G12810	AL2G12810.t1	2304	2304	0	6	64	64	20	18	84	88
2	1414319	1416540	-	AL2G12820	AL2G12820.t1	2222	2222	40	86	88	88	14	12	142	186
2	1417024	1419140	-	AL2G12830	AL2G12830.t1	2117	2117	62	44	114	108	28	32	204	184
2	1419318	1419780	-	AL2G12840	AL2G12840.t1	371	371	20	64	86	86	8	8	114	158
2	1419849	1422110	-	AL2G12850	AL2G12850.t1	1512	1512	32	160	558	558	8	8	598	726
2	1432635	1435579	-	AL2G12860	AL2G12860.t1	2946	2940	760	576	132	128	0	0	892	704
2	1445125	1448346	-	AL2G12870	AL2G12870.t1	2868	2868	0	0	0	0	0	0	0	0
2	1449909	1453130	-	AL2G12880	AL2G12880.t2	2559	2559	0	0	0	0	0	0	0	0
2	1450570	1453130	-	AL2G12880	AL2G12880.t1	1993	1993	0	0	0	0	0	0	0	0
2	1453405	1456819	-	AL2G12890	AL2G12890.t1	2332	2325	106	92	100	106	16	6	222	204
2	1456935	1460529	-	AL2G12900	AL2G12900.t1	2720	2717	212	138	172	178	8	8	392	324
2	1456935	1460529	-	AL2G12900	AL2G12900.t1	2720	2717	212	138	172	178	8	8	392	324
2	1460585	1462275	-	AL2G12910	AL2G12910.t1	937	938	320	82	422	422	6	8	748	512
2	1462279	1463320	-	AL2G12920	AL2G12920.t1	814	813	166	212	112	120	28	28	306	360
2	1467745	1469314	-	AL2G12930	AL2G12930.t2	1188	1194	0	0	32	64	56	56	88	120
2	1467745	1469314	-	AL2G12930	AL2G12930.t1	1185	1191	0	2	30	62	56	56	86	120
2	1469445	1472149	LDL1	AL2G12940	AL2G12940.t1	2705	2705	584	632	62	62	0	0	646	694
2	1472665	1473564	-	AL2G12950	AL2G12950.t1	900	898	338	118	468	468	0	0	806	586
2	1475865	1480788	-	AL2G12960	AL2G12960.t1	2355	2359	1220	954	952	948	0	0	2172	1902
2	1482645	1483759	ASP4	AL2G12970	AL2G12970.t1	516	516	4	42	382	382	0	0	386	424
2	1483764	1487500	ASP4	AL2G12980	AL2G12980.t3	3737	3737	0	0	0	0	2	2	2	2
2	1483764	1486270	ASP4	AL2G12980	AL2G12980.t1	2507	2507	0	0	0	0	0	0	0	0
2	1484891	1487500	ASP4	AL2G12980	AL2G12980.t2	2536	2536	0	0	0	0	2	2	2	2
2	1487595	1489798	ASP4	AL2G12990	AL2G12990.t1	987	985	156	1208	762	762	0	0	918	1970
2	1489856	1491380	ASP4	AL2G13000	AL2G13000.t2	868	830	558	546	2920	2686	698	680	4176	3912
2	1489856	1491380	-	AL2G13000	AL2G13000.t2	868	830	558	546	2920	2686	698	680	4176	3912
2	1489856	1491380	ASP4	AL2G13000	AL2G13000.t1	871	833	36	34	2916	2666	698	680	3650	3380
2	1489856	1491380	-	AL2G13000	AL2G13000.t1	871	833	36	34	2916	2666	698	680	3650	3380
2	1492325	1494396	-	AL2G13010	AL2G13010.t1	972	981	248	302	482	482	0	0	730	784
2	1495625	1496667	-	AL2G13020	AL2G13020.t1	912	911	418	146	1496	1492	0	0	1914	1638
2	1502105	1503285	-	AL2G13030	AL2G13030.t1	1181	1181	50	52	32	32	0	0	82	84
2	1504845	1507873	ATSCO1	AL2G13040	AL2G13040.t1	2670	2670	120	62	3054	3054	16	16	3190	3132
2	1507876	1510250	-	AL2G13050	AL2G13050.t1	1810	1819	1192	1302	1262	1262	0	0	2454	2564
2	1519555	1521178	-	AL2G13060	AL2G13060.t1	1221	1221	10	320	364	364	0	0	374	684
2	1521200	1522800	-	AL2G13070	AL2G13070.t1	1601	1601	48	42	32	32	0	0	80	74
2	1523465	1527850	BETA-VPE	AL2G13080	AL2G13080.t1	1621	1616	746	916	162	162	0	0	908	1078
2	1536635	1539905	VND5	AL2G13090	AL2G13090.t1	1956	1949	44	68	68	68	2	4	114	140
2	1540095	1544689	-	AL2G13100	AL2G13100.t1	4108	4113	0	0	4	0	0	0	4	0
2	1550985	1552289	-	AL2G13110	AL2G13110.t1	763	787	64	50	260	260	0	0	324	310
2	1552735	1555543	-	AL2G13120	AL2G13120.t1	2399	2398	94	126	16	16	0	0	110	142
2	1557095	1560133	-	AL2G13130	AL2G13130.t1	2840	2840	0	18	92	92	124	124	216	234
2	1560465	1564429	-	AL2G13140	AL2G13140.t1	2645	2645	0	12	24	24	130	132	154	168
2	1570525	1572738	-	AL2G13150	AL2G13150.t1	2214	2214	4	40	86	86	36	38	126	164
2	1573473	1574790	-	AL2G13160	AL2G13160.t1	1212	1213	1320	0	3866	3866	16	16	5202	3882
2	1574925	1577285	-	AL2G13170	AL2G13170.t1	2361	2362	24	78	66	70	36	28	126	176
2	1577465	1578643	-	AL2G13180	AL2G13180.t1	614	614	0	6	2	2	0	0	2	8
2	1579419	1583560	-	AL2G13190	AL2G13190.t1	2241	2241	702	892	480	480	0	0	1182	1372
2	1584275	1585459	-	AL2G13200	AL2G13200.t1	1185	1185	0	0	18	18	4	4	22	22
2	1587459	1589390	-	AL2G13210	AL2G13210.t3	887	887	0	0	0	0	0	0	0	0
2	1587459	1588650	-	AL2G13210	AL2G13210.t2	901	901	0	0	0	0	0	0	0	0
2	1587459	1588370	-	AL2G13210	AL2G13210.t1	828	828	0	0	0	0	0	0	0	0
2	1593297	1594790	-	AL2G13220	AL2G13220.t1	858	858	2	8	16	16	4	4	22	28
2	1596417	1599400	KAS III	AL2G13230	AL2G13230.t1	1794	1795	506	100	854	846	4	2	1364	948
2	1601515	1604580	-	AL2G13240	AL2G13240.t1	2963	2961	254	236	1036	1052	12	12	1302	1300
2	1605416	1607820	-	AL2G13250	AL2G13250.t1	1541	1544	356	212	50	50	0	0	406	262
2	1607915	1609017	-	AL2G13260	AL2G13260.t1	1021	1021	1106	600	544	544	0	0	1650	1144
2	1609020	1611040	-	AL2G13270	AL2G13270.t1	1503	1504	258	66	346	346	0	0	604	412
2	1611155	1613524	-	AL2G13280	AL2G13280.t1	2371	2358	18	44	28	34	2	0	48	78
2	1613605	1616000	-	AL2G13290	AL2G13290.t1	1436	1435	44	90	58	58	0	0	102	148
2	1618039	1621290	FMO GS-OX4	AL2G13300	AL2G13300.t1	1765	1766	1062	648	426	426	0	0	1488	1074
2	1634936	1638430	FMO GS-OX3	AL2G13310	AL2G13310.t2	1789	1790	70	20	1954	720	540	536	2564	1276
2	1634936	1635460	FMO GS-OX3	AL2G13310	AL2G13310.t3	526	526	86	24	924	334	284	280	1294	638
2	1635556	1638430	FMO GS-OX3	AL2G13310	AL2G13310.t1	1862	1862	0	0	1100	456	256	256	1356	712
2	1641735	1647260	FMO GS-OX2	AL2G13320	AL2G13320.t1	1742	1742	50	26	138	138	0	0	188	164
2	1653920	1655890	-	AL2G13330	AL2G13330.t1	663	663	102	2	18	18	0	0	120	20
2	1668654	1669830	-	AL2G13350	AL2G13350.t1	1177	1176	30	18	86	86	0	0	116	104
2	1673635	1684130	-	AL2G13360	AL2G13360.t1	579	579	0	0	10	10	0	0	10	10
2	1685194	1688660	-	AL2G13370	AL2G13370.t1	3301	3301	0	0	12	12	0	0	12	12
2	1689891	1691260	-	AL2G13380	AL2G13380.t1	1379	1377	0	58	11978	11982	180	180	12158	12220
2	1691885	1693567	-	AL2G13390	AL2G13390.t1	1683	1683	72	18	124	124	0	0	196	142
2	1693667	1694720	-	AL2G13400	AL2G13400.t1	748	748	20864	24710	7634	7642	36	34	28534	32386
2	1701583	1703265	-	AL2G13420	AL2G13420.t1	835	835	0	0	18	18	0	0	18	18
2	1703562	1706168	LRX2	AL2G13430	AL2G13430.t1	2539	2539	24	10	104	104	4	4	132	118
2	1711943	1715541	ATCDS1	AL2G13440	AL2G13440.t1	1892	1891	478	354	1274	1274	4	4	1756	1632
2	1716943	1718771	-	AL2G13450	AL2G13450.t1	989	989	20	10	16	16	0	0	36	26
2	1720623	1721491	-	AL2G13460	AL2G13460.t1	869	867	330	326	526	526	20	20	876	872
2	1739914	1742038	-	AL2G13470	AL2G13470.t1	1429	1430	0	186	132	132	0	0	132	318
2	1751933	1754667	Phox2	AL2G13500	AL2G13500.t1	2738	2735	1624	1594	866	862	4	8	2494	2464
2	1754688	1756808	ACO2	AL2G13510	AL2G13510.t1	1291	1291	9062	2138	41388	41388	12	12	50462	43538
2	1773544	1774428	-	AL2G13530	AL2G13530.t1	888	885	184	126	42	42	0	0	226	168
2	1789333	1792519	STM	AL2G13540	AL2G13540.t1	1377	1377	360	706	1668	1668	0	0	2028	2374
2	1795623	1797928	-	AL2G13550	AL2G13550.t1	1525	1525	164	116	28	28	0	0	192	144
2	1799293	1803335	ALE1	AL2G13560	AL2G13560.t1	2411	2410	0	0	2	2	0	0	2	2
2	1799293	1800237	ALE1	AL2G13560	AL2G13560.t2	673	672	0	0	0	0	0	0	0	0
2	1803544	1803988	-	AL2G13570	AL2G13570.t1	445	443	0	6	8	8	0	0	8	14
2	1805528	1808958	-	AL2G13580	AL2G13580.t1	2267	2261	1542	1360	1106	1074	16	14	2664	2448
2	1815243	1819062	-	AL2G13590	AL2G13590.t2	2686	2686	0	0	32	6	22	22	54	28
2	1815243	1819062	-	AL2G13590	AL2G13590.t1	2680	2680	0	0	30	4	22	22	52	26
2	1821563	1825627	-	AL2G13600	AL2G13600.t2	3096	3096	20	0	136	28	288	288	444	316
2	1821563	1825627	-	AL2G13600	AL2G13600.t2	3096	3096	20	0	136	28	288	288	444	316
2	1821563	1829333	-	AL2G13600	AL2G13600.t1	3191	3191	0	0	138	30	320	320	458	350
2	1821563	1829333	-	AL2G13600	AL2G13600.t1	3191	3191	0	0	138	30	320	320	458	350
2	1827623	1829333	-	AL2G13600	AL2G13600.t3	484	567	0	0	0	0	32	32	32	32
2	1827623	1829333	-	AL2G13600	AL2G13600.t3	484	567	0	0	0	0	32	32	32	32
2	1835113	1837766	-	AL2G13620	AL2G13620.t1	1434	1441	84	94	328	328	0	0	412	422
2	1850693	1853308	WRKY6	AL2G13630	AL2G13630.t1	2055	2054	164	216	260	260	4	4	428	480
2	1857323	1860910	-	AL2G13640	AL2G13640.t1	1809	1809	62	60	472	472	0	0	534	532
2	1862143	1863699	SLAH1	AL2G13650	AL2G13650.t1	1470	1470	0	0	0	0	0	0	0	0
2	1867460	1870746	MEF9	AL2G13660	AL2G13660.t1	1326	1325	14	48	18	18	0	0	32	66
2	1871030	1873266	MEF9	AL2G13670	AL2G13670.t1	2237	2237	44	20	50	50	0	0	94	70
2	1873350	1875522	MEF9	AL2G13680	AL2G13680.t1	1174	1174	0	0	482	482	0	0	482	482
2	1878960	1879566	-	AL2G13690	AL2G13690.t1	607	607	0	0	0	0	0	0	0	0
2	1882029	1882895	-	AL2G13700	AL2G13700.t1	880	867	0	0	0	0	0	0	0	0
2	1890964	1892265	-	AL2G13710	AL2G13710.t1	734	734	0	0	8	8	0	0	8	8
2	1897920	1900332	-	AL2G13720	AL2G13720.t1	1975	1926	1506	760	452	452	0	0	1958	1212
2	1900352	1903605	-	AL2G13730	AL2G13730.t1	1256	1270	6	0	6	6	0	0	12	6
2	1908050	1909335	-	AL2G13740	AL2G13740.t1	658	658	0	0	0	0	0	0	0	0
2	1911780	1913807	APR2	AL2G13750	AL2G13750.t1	1720	1780	1372	1216	482	470	16	16	1870	1702
2	1913811	1915345	-	AL2G13760	AL2G13760.t1	1405	1412	0	0	0	0	0	0	0	0
2	1915800	1917462	-	AL2G13770	AL2G13770.t1	1663	1657	34	112	122	122	2	2	158	236
2	1918260	1925245	-	AL2G13780	AL2G13780.t1	3499	3506	98	110	178	178	0	0	276	288
2	1925470	1927064	-	AL2G13790	AL2G13790.t1	1477	1477	24	16	116	116	0	0	140	132
2	1928870	1931114	-	AL2G13800	AL2G13800.t1	595	594	20	44	38	38	0	0	58	82
2	1931800	1932665	-	AL2G13810	AL2G13810.t1	866	866	0	0	2	2	0	0	2	2
2	1934320	1938577	-	AL2G13820	AL2G13820.t1	2553	2573	154	80	26	26	0	2	180	108
2	1938606	1938955	-	AL2G13830	AL2G13830.t1	350	350	0	0	0	0	0	0	0	0
2	1939160	1941063	-	AL2G13840	AL2G13840.t1	1904	1913	0	0	0	0	0	0	0	0
2	1942860	1945669	-	AL2G13850	AL2G13850.t1	2162	2133	418	254	124	128	0	0	542	382
2	1946390	1947032	-	AL2G13860	AL2G13860.t1	479	477	112	106	16	16	0	0	128	122
2	1947511	1949005	ATG8C	AL2G13870	AL2G13870.t1	702	702	1036	1206	710	710	0	0	1746	1916
2	1950790	1961594	-	AL2G13880	AL2G13880.t1	3196	3174	56	58	58	58	0	0	114	116
2	1961606	1963035	-	AL2G13900	AL2G13900.t1	1430	1430	20	6	64	64	0	2	84	72
2	1971525	1973245	-	AL2G13930	AL2G13930.t1	1723	1698	558	14	10	10	0	0	568	24
2	1987240	1988779	-	AL2G13940	AL2G13940.t1	719	719	0	0	0	0	0	0	0	0
2	2003509	2005025	-	AL2G13950	AL2G13950.t1	1517	1519	284	166	184	184	0	0	468	350
2	2005410	2006634	-	AL2G13960	AL2G13960.t1	1225	1226	0	0	0	0	0	0	0	0
2	2007660	2010495	-	AL2G13970	AL2G13970.t1	2303	2299	5056	2736	858	862	0	0	5914	3598
2	2010501	2011735	-	AL2G13980	AL2G13980.t1	754	754	0	8	4	2	4	4	8	14
2	2010501	2011735	-	AL2G13980	AL2G13980.t1	754	754	0	8	4	2	4	4	8	14
2	2010501	2011735	-	AL2G13980	AL2G13980.t2	710	710	0	0	4	2	4	4	8	6
2	2010501	2011735	-	AL2G13980	AL2G13980.t2	710	710	0	0	4	2	4	4	8	6
2	2011870	2013865	-	AL2G13990	AL2G13990.t1	1996	1987	148	80	34	34	0	0	182	114
2	2013980	2015396	-	AL2G14000	AL2G14000.t1	1417	1417	0	2	2	2	2	2	4	6
2	2016380	2025991	-	AL2G14010	AL2G14010.t1	6857	6869	838	1884	2220	2220	4	4	3062	4108
2	2027010	2028525	-	AL2G14020	AL2G14020.t1	1516	1516	0	0	4	4	2	2	6	6
2	2028530	2029875	-	AL2G14030	AL2G14030.t1	784	780	0	0	0	0	0	0	0	0
2	2032760	2033415	-	AL2G14040	AL2G14040.t1	656	656	0	0	6	6	0	0	6	6
2	2033493	2035625	-	AL2G14050	AL2G14050.t1	1537	1537	244	216	226	226	0	0	470	442
2	2036037	2037515	-	AL2G14060	AL2G14060.t1	1383	1381	4	14	32	32	2	2	38	48
2	2040074	2042115	-	AL2G14070	AL2G14070.t1	1925	1925	12	12	290	290	0	0	302	302
2	2043211	2044905	-	AL2G14080	AL2G14080.t1	1685	1700	174	150	84	84	0	0	258	234
2	2045842	2047305	-	AL2G14090	AL2G14090.t1	1477	1459	106	358	94	94	0	0	200	452
2	2048051	2049795	-	AL2G14100	AL2G14100.t1	1653	1653	84	28	34	34	0	0	118	62
2	2050763	2052505	-	AL2G14110	AL2G14110.t1	1740	1735	158	184	38	38	0	0	196	222
2	2053375	2056095	CPK19	AL2G14120	AL2G14120.t1	1798	1798	0	0	0	0	0	0	0	0
2	2056590	2058007	AtTLP4	AL2G14130	AL2G14130.t1	992	998	2	0	2	2	2	2	6	4
2	2064173	2065081	-	AL2G14140	AL2G14140.t1	909	910	142	66	92	92	0	0	234	158
2	2073736	2076483	-	AL2G14150	AL2G14150.t1	1847	1849	332	338	524	520	0	0	856	858
2	2091206	2094803	-	AL2G14160	AL2G14160.t1	1892	1892	238	318	1782	1786	132	132	2152	2236
2	2095496	2097149	-	AL2G14170	AL2G14170.t1	551	552	0	2	70	70	0	0	70	72
2	2097286	2099186	PPR336	AL2G14180	AL2G14180.t1	1901	1892	792	386	102	102	0	0	894	488
2	2099396	2101320	-	AL2G14200	AL2G14200.t1	1555	1557	14	12	12	12	0	0	26	24
2	2101556	2108121	-	AL2G14210	AL2G14210.t1	4426	4427	312	138	1834	1830	16	16	2162	1984
2	2112216	2115191	-	AL2G14220	AL2G14220.t1	2492	2493	212	22	230	230	0	0	442	252
2	2118777	2121301	-	AL2G14230	AL2G14230.t1	2518	2525	10	10	14	14	0	0	24	24
2	2172271	2174651	-	AL2G14260	AL2G14260.t1	658	658	0	0	0	0	0	0	0	0
2	2174734	2178331	BGLU46	AL2G14270	AL2G14270.t1	1792	1792	146	298	352	352	0	0	498	650
2	2180788	2181891	BGLU45	AL2G14280	AL2G14280.t1	791	785	0	0	0	0	0	0	0	0
2	2193171	2195881	GPT2	AL2G14290	AL2G14290.t1	1575	1575	1086	202	846	842	0	0	1932	1044
2	2197202	2197991	-	AL2G14300	AL2G14300.t1	576	577	0	2	16	16	0	0	16	18
2	2203308	2204441	-	AL2G14310	AL2G14310.t1	680	680	2	2	70	70	0	0	72	72
2	2215216	2216731	-	AL2G14320	AL2G14320.t1	1516	1516	0	0	4368	4368	4	4	4372	4372
2	2217726	2221676	-	AL2G14330	AL2G14330.t1	883	867	696	8	1256	1256	0	0	1952	1264
2	2217726	2221676	-	AL2G14330	AL2G14330.t1	883	867	696	8	1256	1256	0	0	1952	1264
2	2217726	2221676	-	AL2G14330	AL2G14330.t1	883	867	696	8	1256	1256	0	0	1952	1264
2	2221693	2224111	-	AL2G14340	AL2G14340.t1	1237	1239	1182	1230	474	466	0	0	1656	1696
2	2221693	2224111	-	AL2G14340	AL2G14340.t1	1237	1239	1182	1230	474	466	0	0	1656	1696
2	2227936	2228864	-	AL2G14350	AL2G14350.t1	929	929	36	20	34	34	0	0	70	54
2	2237882	2242176	-	AL2G14370	AL2G14370.t1	1046	1046	0	0	2	2	0	0	2	2
2	2246621	2249656	-	AL2G14380	AL2G14380.t1	1691	1683	1068	924	44	44	0	0	1112	968
2	2258601	2259981	-	AL2G14390	AL2G14390.t1	1388	1382	1856	2316	902	910	12	6	2770	3232
2	2260411	2261997	BAN	AL2G14400	AL2G14400.t1	1163	1163	0	0	0	0	0	0	0	0
2	2263831	2267836	-	AL2G14410	AL2G14410.t1	3341	3344	60	192	910	910	4	4	974	1106
2	2267930	2269276	-	AL2G14420	AL2G14420.t1	445	445	4	0	6	6	0	0	10	6
2	2269441	2276556	-	AL2G14430	AL2G14430.t1	4148	4148	0	0	564	548	1052	1052	1616	1600
2	2269441	2276556	-	AL2G14430	AL2G14430.t2	4151	4151	0	2	564	548	1052	1052	1616	1602
2	2278907	2279896	-	AL2G14440	AL2G14440.t1	990	988	0	0	4	8	2	2	6	10
2	2278907	2279956	-	AL2G14440	AL2G14440.t2	1050	1048	0	0	4	8	2	2	6	10
2	2280711	2282513	-	AL2G14450	AL2G14450.t1	1677	1674	0	0	0	0	0	0	0	0
2	2315612	2320206	-	AL2G14520	AL2G14520.t1	1774	1774	740	824	1482	1482	0	0	2222	2306
2	2320440	2321326	-	AL2G14530	AL2G14530.t1	775	774	1072	1482	306	306	26	28	1404	1816
2	2339921	2342509	-	AL2G14540	AL2G14540.t1	1994	1994	32	20	614	500	3416	3416	4062	3936
2	2339921	2342509	-	AL2G14540	AL2G14540.t2	1595	1595	0	0	304	186	3416	3416	3720	3602
2	2345881	2351399	-	AL2G14550	AL2G14550.t1	3545	3545	0	0	72	72	0	0	72	72
2	2351608	2354376	-	AL2G14570	AL2G14570.t1	2769	2769	0	0	2	2	10	10	12	12
2	2354551	2357469	-	AL2G14580	AL2G14580.t1	1856	1856	6	0	38	38	6	6	50	44
2	2358071	2360729	-	AL2G14590	AL2G14590.t1	2114	2102	122	166	292	280	0	0	414	446
2	2373624	2376176	ATENT7	AL2G14600	AL2G14600.t1	1401	1401	0	0	4	4	0	0	4	4
2	2378124	2378666	-	AL2G14610	AL2G14610.t1	543	543	0	0	0	0	0	0	0	0
2	2382352	2384586	-	AL2G14620	AL2G14620.t1	1184	1184	994	858	784	784	0	0	1778	1642
2	2385996	2389346	-	AL2G14630	AL2G14630.t1	2767	2767	90	94	422	422	0	0	512	516
2	2396184	2397736	-	AL2G14640	AL2G14640.t1	1409	1411	206	110	744	744	0	0	950	854
2	2400832	2401506	-	AL2G14650	AL2G14650.t1	675	675	0	0	0	0	0	0	0	0
2	2404041	2406535	-	AL2G14660	AL2G14660.t1	1539	1535	20	12	0	0	0	0	20	12
2	2407101	2409775	RPL3B	AL2G14670	AL2G14670.t1	1388	1387	996	604	686	690	0	0	1682	1294
2	2410321	2411256	TIM13	AL2G14680	AL2G14680.t1	655	655	112	912	1232	1232	4	4	1348	2148
2	2412571	2413180	-	AL2G14690	AL2G14690.t1	610	610	0	0	0	0	0	0	0	0
2	2414381	2414889	RALFL9	AL2G14700	AL2G14700.t1	511	509	0	0	0	0	0	0	0	0
2	2415381	2415769	-	AL2G14710	AL2G14710.t1	389	389	0	0	0	0	0	0	0	0
2	2415991	2416495	RALFL8	AL2G14720	AL2G14720.t1	505	501	0	0	0	0	0	0	0	0
2	2420160	2424244	MLO6	AL2G14730	AL2G14730.t1	2672	2672	46	46	124	124	0	0	170	170
2	2424450	2430083	-	AL2G14740	AL2G14740.t1	3848	3848	0	0	6	2	2	2	8	4
2	2424450	2430083	-	AL2G14740	AL2G14740.t2	3815	3815	0	0	6	2	2	2	8	4
2	2430130	2433379	-	AL2G14750	AL2G14750.t1	2525	2525	12	0	50	50	0	0	62	50
2	2433450	2437285	-	AL2G14760	AL2G14760.t1	2689	2686	0	0	0	0	0	0	0	0
2	2450048	2451245	LHCA3	AL2G14790	AL2G14790.t2	1198	1197	0	0	18	18	14166	14174	14184	14192
2	2450048	2451245	LHCA3	AL2G14790	AL2G14790.t1	1027	1026	0	0	6	6	14056	14064	14062	14070
2	2450048	2451245	LHCA3	AL2G14790	AL2G14790.t3	1113	1112	0	0	0	0	14166	14174	14166	14174
2	2452340	2461466	-	AL2G14800	AL2G14800.t1	4109	4109	6	2	2	2	0	0	8	4
2	2452340	2461466	-	AL2G14800	AL2G14800.t1	4109	4109	6	2	2	2	0	0	8	4
2	2474983	2476425	-	AL2G14840	AL2G14840.t1	836	841	0	0	0	0	0	0	0	0
2	2476670	2478217	-	AL2G14850	AL2G14850.t1	1548	1544	1598	204	562	558	0	0	2160	762
2	2478290	2481874	-	AL2G14860	AL2G14860.t1	3049	3049	78	56	208	208	86	90	372	354
2	2481881	2482825	-	AL2G14870	AL2G14870.t1	666	666	14	2	74	74	2	2	90	78
2	2483270	2484974	-	AL2G14880	AL2G14880.t1	1374	1374	20	8	24	24	0	0	44	32
2	2485520	2494048	-	AL2G14890	AL2G14890.t1	3075	3075	36	34	124	124	26	34	186	192
2	2496060	2499325	-	AL2G14900	AL2G14900.t1	621	621	0	0	2	2	0	0	2	2
2	2496060	2499325	-	AL2G14900	AL2G14900.t1	621	621	0	0	2	2	0	0	2	2
2	2499620	2503326	-	AL2G14910	AL2G14910.t1	2653	2653	74	6	514	514	80	88	668	608
2	2503443	2504415	-	AL2G14920	AL2G14920.t1	705	717	2	0	14	14	2	2	18	16
2	2505230	2509179	-	AL2G14930	AL2G14930.t1	3127	3127	2	0	46	46	6	6	54	52
2	2509520	2515034	-	AL2G14940	AL2G14940.t2	3598	3617	0	0	10	0	28	28	38	28
2	2509520	2515034	-	AL2G14940	AL2G14940.t1	3691	3704	0	0	10	0	28	28	38	28
2	2515200	2518685	SD1-29	AL2G14950	AL2G14950.t1	2700	2700	158	404	776	776	8	8	942	1188
2	2530235	2532355	-	AL2G14980	AL2G14980.t1	2121	2121	102	170	550	550	0	0	652	720
2	2536587	2538365	-	AL2G14990	AL2G14990.t1	979	979	92	40	32	32	0	0	124	72
2	2542265	2544035	-	AL2G15000	AL2G15000.t1	1526	1526	0	0	0	0	0	0	0	0
2	2545311	2547475	-	AL2G15010	AL2G15010.t1	1550	1547	0	0	0	0	0	0	0	0
2	2552953	2554315	SYP124	AL2G15020	AL2G15020.t1	1257	1253	22	0	200	200	0	0	222	200
2	2554398	2556205	-	AL2G15030	AL2G15030.t1	1577	1571	278	412	74	46	8	6	360	464
2	2556760	2559340	-	AL2G15040	AL2G15040.t1	1542	1540	0	0	0	0	4	4	4	4
2	2556760	2559340	-	AL2G15040	AL2G15040.t2	1568	1566	0	0	0	0	4	4	4	4
2	2564340	2565932	-	AL2G15050	AL2G15050.t1	1410	1401	250	148	76	76	0	0	326	224
2	2572340	2572861	-	AL2G15060	AL2G15060.t1	522	522	0	0	0	0	0	0	0	0
2	2574600	2575404	-	AL2G15070	AL2G15070.t1	805	808	30	278	262	262	0	0	292	540
2	2575941	2578975	SC3	AL2G15080	AL2G15080.t1	1174	1170	1980	1506	1854	1858	0	0	3834	3364
2	2579832	2583685	-	AL2G15090	AL2G15090.t1	1942	1944	718	106	284	284	0	0	1002	390
2	2584880	2588275	-	AL2G15100	AL2G15100.t1	1511	1511	30	2	100	100	2	2	132	104
2	2584880	2588275	-	AL2G15100	AL2G15100.t1	1511	1511	30	2	100	100	2	2	132	104
2	2590985	2593458	-	AL2G15130	AL2G15130.t1	1926	1926	0	0	4	4	2	2	6	6
2	2593861	2596718	BRD4	AL2G15140	AL2G15140.t1	2080	2077	74	126	90	86	0	0	164	212
2	2599023	2606528	-	AL2G15150	AL2G15150.t1	4245	4257	0	0	442	528	1594	1602	2036	2130
