contig	start	end	gene_Name	gene_ID	transcript_ID	len_My	len_Sp	unqC_My	unqC_Sp	biAlC_My	biAlC_Sp	mulC_My	mulC_Sp	totalC_My	totalC_Sp
2	1240378	1242740	ddf2	AL2G12560	AL2G12560.t1	750	752	34	0	10	10	0	0	44	10
2	1261478	1268021	-	AL2G12570	AL2G12570.t1	5161	5161	0	0	0	0	0	0	0	0
2	1274008	1281682	NRPD1A	AL2G12580	AL2G12580.t1	4960	4955	108	100	452	452	0	0	560	552
2	1289828	1294721	-	AL2G12590	AL2G12590.t1	2620	2624	18	2	3240	3240	0	0	3258	3242
2	1295748	1298085	-	AL2G12600	AL2G12600.t1	2125	2123	36	0	16	16	0	0	52	16
2	1309229	1310783	NRS/ER	AL2G12620	AL2G12620.t1	1160	1160	68	904	6026	6030	110	110	6204	7044
2	1313922	1316983	KNAT7	AL2G12630	AL2G12630.t1	1237	1243	110	58	402	402	0	0	512	460
2	1323681	1324953	-	AL2G12640	AL2G12640.t1	1191	1198	26	36	16	16	0	0	42	52
2	1325553	1327063	ATEXPA18	AL2G12650	AL2G12650.t1	988	948	0	0	6	6	0	0	6	6
2	1328889	1331123	-	AL2G12660	AL2G12660.t1	1038	1038	12	24	88	88	0	0	100	112
2	1333038	1333653	-	AL2G12670	AL2G12670.t1	616	616	0	2	0	0	0	0	0	2
2	1335679	1338483	-	AL2G12680	AL2G12680.t1	2805	2804	420	166	1252	1248	4	4	1676	1418
2	1341148	1343353	ACS10	AL2G12690	AL2G12690.t1	1886	1886	410	404	958	966	0	0	1368	1370
2	1341148	1343353	-	AL2G12690	AL2G12690.t1	1886	1886	410	404	958	966	0	0	1368	1370
2	1343379	1346543	-	AL2G12700	AL2G12700.t1	3071	3071	118	124	210	210	6	6	334	340
2	1352306	1356660	-	AL2G12720	AL2G12720.t1	2946	2946	0	0	6	6	0	0	6	6
2	1359862	1365690	-	AL2G12730	AL2G12730.t1	3807	3807	0	0	0	0	0	0	0	0
2	1378055	1380325	-	AL2G12740	AL2G12740.t1	926	926	0	4	0	0	0	0	0	4
2	1381577	1384450	ACOS5	AL2G12750	AL2G12750.t1	1725	1715	0	0	0	0	0	0	0	0
2	1385729	1386480	-	AL2G12770	AL2G12770.t1	488	492	0	0	0	0	0	0	0	0
2	1392238	1394640	-	AL2G12780	AL2G12780.t1	2262	2258	58	124	92	92	2	2	152	218
2	1395047	1397300	-	AL2G12790	AL2G12790.t1	2011	1983	0	20	66	66	16	16	82	102
2	1398354	1402400	-	AL2G12800	AL2G12800.t1	1507	1516	0	2	24	24	0	0	24	26
2	1398354	1402400	-	AL2G12800	AL2G12800.t1	1507	1516	0	2	24	24	0	0	24	26
2	1409984	1412440	-	AL2G12810	AL2G12810.t1	2304	2304	2	2	24	24	28	28	54	54
2	1414319	1416540	-	AL2G12820	AL2G12820.t1	2222	2222	0	0	154	154	16	16	170	170
2	1417024	1419140	-	AL2G12830	AL2G12830.t1	2117	2117	38	20	78	78	26	20	142	118
2	1419318	1419780	-	AL2G12840	AL2G12840.t1	371	372	66	28	16	16	0	0	82	44
2	1419849	1422110	-	AL2G12850	AL2G12850.t1	1513	1513	4	412	684	684	6	6	694	1102
2	1432635	1435579	-	AL2G12860	AL2G12860.t1	2944	2945	700	542	338	338	0	0	1038	880
2	1445125	1448346	-	AL2G12870	AL2G12870.t1	2868	2868	0	0	2	2	0	0	2	2
2	1449909	1453130	-	AL2G12880	AL2G12880.t2	2559	2559	0	0	0	0	2	2	2	2
2	1450570	1453130	-	AL2G12880	AL2G12880.t1	1993	1993	0	0	0	0	2	2	2	2
2	1453405	1456819	-	AL2G12890	AL2G12890.t1	2332	2327	16	50	40	40	16	18	72	108
2	1456935	1460529	-	AL2G12900	AL2G12900.t1	2720	2717	102	116	56	56	6	12	164	184
2	1456935	1460529	-	AL2G12900	AL2G12900.t1	2720	2717	102	116	56	56	6	12	164	184
2	1460585	1462275	-	AL2G12910	AL2G12910.t1	937	934	272	120	280	284	4	4	556	408
2	1462279	1463320	-	AL2G12920	AL2G12920.t1	818	818	96	146	178	178	0	0	274	324
2	1467745	1469314	-	AL2G12930	AL2G12930.t1	1190	1186	0	0	8	10	42	34	50	44
2	1467745	1469314	-	AL2G12930	AL2G12930.t2	1193	1189	0	0	8	10	42	34	50	44
2	1469445	1472149	LDL1	AL2G12940	AL2G12940.t1	2705	2705	432	580	80	80	0	0	512	660
2	1472665	1473564	-	AL2G12950	AL2G12950.t1	900	898	248	204	652	652	0	6	900	862
2	1475865	1480788	-	AL2G12960	AL2G12960.t1	2355	2355	800	130	1072	1072	0	0	1872	1202
2	1482645	1483759	ASP4	AL2G12970	AL2G12970.t1	516	516	0	0	132	132	0	0	132	132
2	1483764	1487500	ASP4	AL2G12980	AL2G12980.t3	3737	3737	0	0	0	0	0	0	0	0
2	1483764	1486270	ASP4	AL2G12980	AL2G12980.t1	2507	2507	0	0	0	0	0	0	0	0
2	1484891	1487500	ASP4	AL2G12980	AL2G12980.t2	2536	2536	0	0	0	0	0	0	0	0
2	1487595	1489798	ASP4	AL2G12990	AL2G12990.t1	987	985	484	126	136	136	0	0	620	262
2	1489856	1491380	ASP4	AL2G13000	AL2G13000.t1	871	835	0	2	294	272	7310	7298	7604	7572
2	1489856	1491380	-	AL2G13000	AL2G13000.t1	871	835	0	2	294	272	7310	7298	7604	7572
2	1489856	1491380	ASP4	AL2G13000	AL2G13000.t2	868	832	84	76	1256	1234	7318	7306	8658	8616
2	1489856	1491380	-	AL2G13000	AL2G13000.t2	868	832	84	76	1256	1234	7318	7306	8658	8616
2	1492325	1494396	-	AL2G13010	AL2G13010.t1	972	979	572	784	890	890	0	0	1462	1674
2	1495625	1496667	-	AL2G13020	AL2G13020.t1	912	911	444	168	2670	2670	4	4	3118	2842
2	1502105	1503285	-	AL2G13030	AL2G13030.t1	1181	1187	18	22	10	10	6	6	34	38
2	1504845	1507873	ATSCO1	AL2G13040	AL2G13040.t1	2670	2670	224	172	4468	4468	0	0	4692	4640
2	1507876	1510250	-	AL2G13050	AL2G13050.t1	1819	1819	60	364	3596	3596	12	12	3668	3972
2	1519555	1521178	-	AL2G13060	AL2G13060.t1	1221	1221	16	176	270	270	0	0	286	446
2	1521200	1522800	-	AL2G13070	AL2G13070.t1	1601	1601	46	44	46	46	0	0	92	90
2	1523465	1527850	BETA-VPE	AL2G13080	AL2G13080.t1	1621	1622	2226	4096	664	664	0	0	2890	4760
2	1536635	1539905	VND5	AL2G13090	AL2G13090.t1	1959	1952	92	166	88	88	0	8	180	262
2	1540095	1544689	-	AL2G13100	AL2G13100.t1	4108	4113	0	0	0	0	0	0	0	0
2	1550985	1552289	-	AL2G13110	AL2G13110.t1	763	787	102	0	206	206	0	0	308	206
2	1552735	1555543	-	AL2G13120	AL2G13120.t1	2399	2398	64	98	80	80	0	0	144	178
2	1557095	1560133	-	AL2G13130	AL2G13130.t1	2840	2840	6	14	22	22	16	14	44	50
2	1560465	1564429	-	AL2G13140	AL2G13140.t1	2645	2645	2	18	4	4	10	10	16	32
2	1570525	1572738	-	AL2G13150	AL2G13150.t1	2214	2214	0	4	128	128	26	22	154	154
2	1573473	1574790	-	AL2G13160	AL2G13160.t1	1212	1213	520	2	1672	1672	4	4	2196	1678
2	1574925	1577285	-	AL2G13170	AL2G13170.t1	2361	2364	0	2	14	14	10	16	24	32
2	1577465	1578643	-	AL2G13180	AL2G13180.t1	614	614	2	0	0	0	0	0	2	0
2	1579419	1583560	-	AL2G13190	AL2G13190.t1	2241	2241	128	134	96	96	0	0	224	230
2	1584275	1585459	-	AL2G13200	AL2G13200.t1	1185	1185	0	0	0	0	0	0	0	0
2	1587459	1589390	-	AL2G13210	AL2G13210.t3	887	887	0	0	0	0	2	2	2	2
2	1587459	1588370	-	AL2G13210	AL2G13210.t1	828	828	0	0	0	0	2	2	2	2
2	1587459	1588650	-	AL2G13210	AL2G13210.t2	901	901	0	0	0	0	2	2	2	2
2	1593297	1594790	-	AL2G13220	AL2G13220.t1	858	858	6	52	72	72	0	0	78	124
2	1596417	1599400	KAS III	AL2G13230	AL2G13230.t1	1791	1795	458	510	806	810	0	0	1264	1320
2	1601515	1604580	-	AL2G13240	AL2G13240.t1	2963	2961	32	76	322	322	4	4	358	402
2	1605416	1607820	-	AL2G13250	AL2G13250.t1	1544	1544	306	42	156	156	4	4	466	202
2	1607915	1609017	-	AL2G13260	AL2G13260.t1	1021	1021	672	6	846	846	0	0	1518	852
2	1609020	1611040	-	AL2G13270	AL2G13270.t1	1506	1501	240	270	448	448	4	4	692	722
2	1611155	1613524	-	AL2G13280	AL2G13280.t1	2371	2370	64	64	38	38	0	0	102	102
2	1613605	1616000	-	AL2G13290	AL2G13290.t1	1436	1435	2	12	6	6	0	0	8	18
2	1618039	1621290	FMO GS-OX4	AL2G13300	AL2G13300.t1	1765	1764	798	638	412	412	0	0	1210	1050
2	1634936	1635460	FMO GS-OX3	AL2G13310	AL2G13310.t3	526	526	80	0	36	38	1494	1494	1610	1532
2	1634936	1638430	FMO GS-OX3	AL2G13310	AL2G13310.t2	1789	1790	0	0	828	442	2064	2064	2892	2506
2	1635556	1638430	FMO GS-OX3	AL2G13310	AL2G13310.t1	1862	1843	72	66	798	410	570	570	1440	1046
2	1641735	1647260	FMO GS-OX2	AL2G13320	AL2G13320.t1	1742	1742	78	42	72	68	4	0	154	110
2	1653920	1655890	-	AL2G13330	AL2G13330.t1	663	663	84	0	4	4	0	0	88	4
2	1668654	1669830	-	AL2G13350	AL2G13350.t1	1177	1176	52	72	66	66	0	0	118	138
2	1673635	1684130	-	AL2G13360	AL2G13360.t1	579	579	16	380	34	86	8	8	58	474
2	1685194	1688660	-	AL2G13370	AL2G13370.t1	3301	3301	0	0	6	6	10	10	16	16
2	1689891	1691260	-	AL2G13380	AL2G13380.t1	1379	1377	3780	5638	14666	14702	172	178	18618	20518
2	1691885	1693567	-	AL2G13390	AL2G13390.t1	1683	1683	42	20	158	158	0	0	200	178
2	1693667	1694720	-	AL2G13400	AL2G13400.t1	748	748	12902	21540	13796	13800	32	30	26730	35370
2	1701583	1703265	-	AL2G13420	AL2G13420.t1	835	835	0	0	10	10	0	0	10	10
2	1703562	1706168	LRX2	AL2G13430	AL2G13430.t1	2539	2539	12	52	86	94	10	10	108	156
2	1711943	1715541	ATCDS1	AL2G13440	AL2G13440.t1	1892	1891	630	580	1406	1406	4	12	2040	1998
2	1716943	1718771	-	AL2G13450	AL2G13450.t1	989	989	0	2	4	4	0	0	4	6
2	1720623	1721491	-	AL2G13460	AL2G13460.t1	869	867	80	182	548	540	0	0	628	722
2	1739914	1742038	-	AL2G13470	AL2G13470.t1	1433	1430	108	656	208	208	0	0	316	864
2	1751933	1754667	Phox2	AL2G13500	AL2G13500.t1	2735	2738	822	988	3148	3148	0	0	3970	4136
2	1754688	1756808	ACO2	AL2G13510	AL2G13510.t1	1291	1291	6488	1688	16838	16838	10	12	23336	18538
2	1773544	1774428	-	AL2G13530	AL2G13530.t1	885	888	80	26	78	78	0	0	158	104
2	1789333	1792519	STM	AL2G13540	AL2G13540.t1	1377	1377	468	440	1816	1816	0	0	2284	2256
2	1795623	1797928	-	AL2G13550	AL2G13550.t1	1525	1525	172	176	34	34	0	0	206	210
2	1799293	1803335	ALE1	AL2G13560	AL2G13560.t1	2411	2410	0	0	0	0	2	2	2	2
2	1799293	1800237	ALE1	AL2G13560	AL2G13560.t2	673	672	0	0	0	0	2	2	2	2
2	1803544	1803988	-	AL2G13570	AL2G13570.t1	445	443	4	2	2	2	0	0	6	4
2	1805528	1808958	-	AL2G13580	AL2G13580.t1	2267	2278	1756	2022	2444	2448	0	0	4200	4470
2	1815243	1819062	-	AL2G13590	AL2G13590.t1	2680	2680	0	0	30	16	20	16	50	32
2	1815243	1819062	-	AL2G13590	AL2G13590.t2	2686	2686	0	0	30	16	20	16	50	32
2	1821563	1829333	-	AL2G13600	AL2G13600.t1	3183	3191	4	4	256	212	244	248	504	464
2	1821563	1829333	-	AL2G13600	AL2G13600.t1	3183	3191	4	4	256	212	244	248	504	464
2	1821563	1825627	-	AL2G13600	AL2G13600.t2	3096	3096	16	12	238	212	200	204	454	428
2	1821563	1825627	-	AL2G13600	AL2G13600.t2	3096	3096	16	12	238	212	200	204	454	428
2	1827623	1829333	-	AL2G13600	AL2G13600.t3	476	567	0	0	24	6	44	44	68	50
2	1827623	1829333	-	AL2G13600	AL2G13600.t3	476	567	0	0	24	6	44	44	68	50
2	1835113	1837766	-	AL2G13620	AL2G13620.t1	1434	1441	120	126	342	342	4	4	466	472
2	1850693	1853308	WRKY6	AL2G13630	AL2G13630.t1	2054	2064	78	76	118	114	4	4	200	194
2	1857323	1860910	-	AL2G13640	AL2G13640.t1	1809	1809	6	252	1144	1144	0	0	1150	1396
2	1862143	1863699	SLAH1	AL2G13650	AL2G13650.t1	1470	1470	0	0	0	0	0	0	0	0
2	1867460	1870746	MEF9	AL2G13660	AL2G13660.t1	1325	1325	0	22	48	48	0	0	48	70
2	1871030	1873266	MEF9	AL2G13670	AL2G13670.t1	2237	2237	28	26	30	30	0	0	58	56
2	1873350	1875522	MEF9	AL2G13680	AL2G13680.t1	1174	1174	0	0	618	618	0	0	618	618
2	1878960	1879566	-	AL2G13690	AL2G13690.t1	607	607	0	2	0	0	0	0	0	2
2	1882029	1882895	-	AL2G13700	AL2G13700.t1	880	867	0	0	0	0	0	0	0	0
2	1890964	1892265	-	AL2G13710	AL2G13710.t1	734	734	0	0	2	2	0	0	2	2
2	1897920	1900332	-	AL2G13720	AL2G13720.t1	1975	1926	578	500	56	56	0	0	634	556
2	1900352	1903605	-	AL2G13730	AL2G13730.t1	1256	1270	0	0	0	0	0	0	0	0
2	1908050	1909335	-	AL2G13740	AL2G13740.t1	658	658	0	0	0	0	0	0	0	0
2	1911780	1913807	APR2	AL2G13750	AL2G13750.t1	1720	1783	1206	960	316	316	0	0	1522	1276
2	1913811	1915345	-	AL2G13760	AL2G13760.t1	1405	1412	0	0	0	0	0	0	0	0
2	1915800	1917462	-	AL2G13770	AL2G13770.t1	1663	1657	118	54	334	334	0	0	452	388
2	1918260	1925245	-	AL2G13780	AL2G13780.t1	3499	3506	254	180	266	270	4	4	524	454
2	1925470	1927064	-	AL2G13790	AL2G13790.t1	1477	1477	0	12	42	42	4	4	46	58
2	1928870	1931114	-	AL2G13800	AL2G13800.t1	595	594	48	32	42	54	8	8	98	94
2	1931800	1932665	-	AL2G13810	AL2G13810.t1	866	866	0	0	12	12	0	0	12	12
2	1934320	1938577	-	AL2G13820	AL2G13820.t1	2553	2573	168	46	112	112	0	0	280	158
2	1938606	1938955	-	AL2G13830	AL2G13830.t1	350	350	0	0	0	0	0	0	0	0
2	1939160	1941063	-	AL2G13840	AL2G13840.t1	1904	1913	0	0	0	0	0	0	0	0
2	1942860	1945669	-	AL2G13850	AL2G13850.t1	2161	2132	552	256	162	162	0	0	714	418
2	1946390	1947032	-	AL2G13860	AL2G13860.t1	478	477	18	20	108	108	0	0	126	128
2	1947511	1949005	ATG8C	AL2G13870	AL2G13870.t1	702	702	802	294	948	948	0	0	1750	1242
2	1950790	1961594	-	AL2G13880	AL2G13880.t1	3196	3174	40	34	60	60	0	0	100	94
2	1961606	1963035	-	AL2G13900	AL2G13900.t1	1430	1430	2	12	102	102	0	0	104	114
2	1971525	1973245	-	AL2G13930	AL2G13930.t1	1718	1700	318	130	10	10	2	0	330	140
2	1987240	1988779	-	AL2G13940	AL2G13940.t1	719	719	0	0	0	0	0	0	0	0
2	2003509	2005025	-	AL2G13950	AL2G13950.t1	1517	1519	382	298	84	84	2	2	468	384
2	2005410	2006634	-	AL2G13960	AL2G13960.t1	1225	1226	0	2	0	0	0	0	0	2
2	2007660	2010495	-	AL2G13970	AL2G13970.t1	2303	2299	514	272	212	228	4	4	730	504
2	2010501	2011735	-	AL2G13980	AL2G13980.t2	710	710	0	0	0	0	28	28	28	28
2	2010501	2011735	-	AL2G13980	AL2G13980.t2	710	710	0	0	0	0	28	28	28	28
2	2010501	2011735	-	AL2G13980	AL2G13980.t1	754	754	0	10	0	0	28	28	28	38
2	2010501	2011735	-	AL2G13980	AL2G13980.t1	754	754	0	10	0	0	28	28	28	38
2	2011870	2013865	-	AL2G13990	AL2G13990.t1	1996	1987	52	158	68	70	0	0	120	228
2	2013980	2015396	-	AL2G14000	AL2G14000.t1	1417	1417	0	0	0	0	0	0	0	0
2	2016380	2025991	-	AL2G14010	AL2G14010.t1	6857	6869	1158	726	2378	2378	6	8	3542	3112
2	2027010	2028525	-	AL2G14020	AL2G14020.t1	1516	1516	0	0	0	0	0	0	0	0
2	2028530	2029875	-	AL2G14030	AL2G14030.t1	784	780	0	0	2	0	0	0	2	0
2	2032760	2033415	-	AL2G14040	AL2G14040.t1	656	656	0	0	10	10	0	0	10	10
2	2033493	2035625	-	AL2G14050	AL2G14050.t1	1537	1537	448	204	148	148	0	0	596	352
2	2036037	2037515	-	AL2G14060	AL2G14060.t1	1385	1380	26	34	42	42	0	0	68	76
2	2040074	2042115	-	AL2G14070	AL2G14070.t1	1925	1925	36	60	242	242	0	0	278	302
2	2043211	2044905	-	AL2G14080	AL2G14080.t1	1687	1707	116	130	14	18	0	0	130	148
2	2045842	2047305	-	AL2G14090	AL2G14090.t1	1474	1471	372	258	264	264	0	0	636	522
2	2048051	2049795	-	AL2G14100	AL2G14100.t1	1653	1653	120	92	90	86	0	0	210	178
2	2050763	2052505	-	AL2G14110	AL2G14110.t1	1740	1735	188	292	72	72	0	0	260	364
2	2053375	2056095	CPK19	AL2G14120	AL2G14120.t1	1798	1798	0	2	0	0	0	0	0	2
2	2056590	2058007	AtTLP4	AL2G14130	AL2G14130.t1	992	998	0	0	0	0	0	0	0	0
2	2064173	2065081	-	AL2G14140	AL2G14140.t1	909	907	306	282	186	186	0	0	492	468
2	2073736	2076483	-	AL2G14150	AL2G14150.t1	1847	1848	194	230	892	896	0	0	1086	1126
2	2091206	2094803	-	AL2G14160	AL2G14160.t1	1892	1892	598	608	2160	2172	278	278	3036	3058
2	2095496	2097149	-	AL2G14170	AL2G14170.t1	551	552	0	0	0	0	0	0	0	0
2	2097286	2099186	PPR336	AL2G14180	AL2G14180.t1	1901	1891	750	846	64	64	0	0	814	910
2	2099396	2101320	-	AL2G14200	AL2G14200.t1	1555	1557	0	0	2	2	0	0	2	2
2	2101556	2108121	-	AL2G14210	AL2G14210.t1	4426	4430	248	102	2202	2202	12	12	2462	2316
2	2112216	2115191	-	AL2G14220	AL2G14220.t1	2492	2493	2	0	146	146	0	0	148	146
2	2118777	2121301	-	AL2G14230	AL2G14230.t1	2518	2525	378	500	730	762	12	12	1120	1274
2	2172271	2174651	-	AL2G14260	AL2G14260.t1	658	658	0	0	0	0	0	0	0	0
2	2174734	2178331	BGLU46	AL2G14270	AL2G14270.t1	1794	1792	70	68	174	178	2	4	246	250
2	2180788	2181891	BGLU45	AL2G14280	AL2G14280.t1	791	785	0	0	0	0	0	0	0	0
2	2193171	2195881	GPT2	AL2G14290	AL2G14290.t1	1575	1569	5350	5832	9934	9934	40	40	15324	15806
2	2197202	2197991	-	AL2G14300	AL2G14300.t1	576	577	0	2	20	20	4	4	24	26
2	2203308	2204441	-	AL2G14310	AL2G14310.t1	680	680	10	20	146	146	4	4	160	170
2	2215216	2216731	-	AL2G14320	AL2G14320.t1	1516	1516	1520	1496	2518	2518	0	0	4038	4014
2	2217726	2221676	-	AL2G14330	AL2G14330.t1	883	867	522	498	1034	1034	0	0	1556	1532
2	2217726	2221676	-	AL2G14330	AL2G14330.t1	883	867	522	498	1034	1034	0	0	1556	1532
2	2217726	2221676	-	AL2G14330	AL2G14330.t1	883	867	522	498	1034	1034	0	0	1556	1532
2	2221693	2224111	-	AL2G14340	AL2G14340.t1	1239	1239	1630	922	536	520	0	0	2166	1442
2	2221693	2224111	-	AL2G14340	AL2G14340.t1	1239	1239	1630	922	536	520	0	0	2166	1442
2	2227936	2228864	-	AL2G14350	AL2G14350.t1	929	929	40	42	32	32	0	0	72	74
2	2237882	2242176	-	AL2G14370	AL2G14370.t1	1046	1046	0	0	0	0	0	0	0	0
2	2246621	2249656	-	AL2G14380	AL2G14380.t1	1690	1691	1082	824	328	328	0	0	1410	1152
2	2258601	2259981	-	AL2G14390	AL2G14390.t1	1382	1385	2522	2644	552	564	2	4	3076	3212
2	2260411	2261997	BAN	AL2G14400	AL2G14400.t1	1163	1163	2	0	2	2	0	0	4	2
2	2263831	2267836	-	AL2G14410	AL2G14410.t1	3341	3347	252	214	930	930	4	4	1186	1148
2	2267930	2269276	-	AL2G14420	AL2G14420.t1	445	445	10	0	46	46	0	0	56	46
2	2269441	2276556	-	AL2G14430	AL2G14430.t2	4151	4151	0	0	452	316	946	950	1398	1266
2	2269441	2276556	-	AL2G14430	AL2G14430.t1	4148	4148	0	0	452	316	946	950	1398	1266
2	2278907	2279896	-	AL2G14440	AL2G14440.t1	990	988	0	0	10	4	46	46	56	50
2	2278907	2279956	-	AL2G14440	AL2G14440.t2	1050	1048	0	0	10	4	46	46	56	50
2	2280711	2282513	-	AL2G14450	AL2G14450.t1	1677	1674	0	0	190	190	0	0	190	190
2	2315612	2320206	-	AL2G14520	AL2G14520.t1	1774	1774	816	804	1412	1412	0	0	2228	2216
2	2320440	2321326	-	AL2G14530	AL2G14530.t1	775	774	270	368	60	60	4	4	334	432
2	2339921	2342509	-	AL2G14540	AL2G14540.t1	1996	1990	60	94	950	880	614	614	1624	1588
2	2339921	2342509	-	AL2G14540	AL2G14540.t2	1597	1592	0	0	864	798	614	614	1478	1412
2	2345881	2351399	-	AL2G14550	AL2G14550.t1	3545	3545	0	0	2	2	0	0	2	2
2	2351608	2354376	-	AL2G14570	AL2G14570.t1	2769	2769	0	0	388	388	708	708	1096	1096
2	2354551	2357469	-	AL2G14580	AL2G14580.t1	1856	1856	0	0	30	30	0	0	30	30
2	2358071	2360729	-	AL2G14590	AL2G14590.t1	2115	2115	164	204	272	272	0	0	436	476
2	2373624	2376176	ATENT7	AL2G14600	AL2G14600.t1	1401	1401	0	0	0	0	0	0	0	0
2	2378124	2378666	-	AL2G14610	AL2G14610.t1	543	543	0	0	0	0	0	0	0	0
2	2382352	2384586	-	AL2G14620	AL2G14620.t1	1184	1184	440	420	1594	1594	0	0	2034	2014
2	2385996	2389346	-	AL2G14630	AL2G14630.t1	2767	2767	82	158	234	234	0	0	316	392
2	2396184	2397736	-	AL2G14640	AL2G14640.t1	1409	1411	106	110	552	552	0	0	658	662
2	2400832	2401506	-	AL2G14650	AL2G14650.t1	675	675	0	0	6	6	0	0	6	6
2	2404041	2406535	-	AL2G14660	AL2G14660.t1	1539	1535	4	0	2	2	0	0	6	2
2	2407101	2409775	RPL3B	AL2G14670	AL2G14670.t1	1387	1387	1428	464	1200	1184	4	4	2632	1652
2	2410321	2411256	TIM13	AL2G14680	AL2G14680.t1	655	655	124	1420	1424	1432	0	0	1548	2852
2	2412571	2413180	-	AL2G14690	AL2G14690.t1	610	610	0	0	0	0	0	0	0	0
2	2414381	2414889	RALFL9	AL2G14700	AL2G14700.t1	511	509	0	0	0	0	0	0	0	0
2	2415381	2415769	-	AL2G14710	AL2G14710.t1	389	389	0	0	0	0	0	0	0	0
2	2415991	2416495	RALFL8	AL2G14720	AL2G14720.t1	505	501	2	0	0	0	0	0	2	0
2	2420160	2424244	MLO6	AL2G14730	AL2G14730.t1	2672	2672	62	34	40	40	2	2	104	76
2	2424450	2430083	-	AL2G14740	AL2G14740.t1	3848	3848	0	0	2	0	16	18	18	18
2	2424450	2430083	-	AL2G14740	AL2G14740.t2	3815	3815	0	0	2	0	16	18	18	18
2	2430130	2433379	-	AL2G14750	AL2G14750.t1	2525	2525	12	0	54	54	0	0	66	54
2	2433450	2437285	-	AL2G14760	AL2G14760.t1	2689	2686	2	4	70	70	0	0	72	74
2	2450048	2451245	LHCA3	AL2G14790	AL2G14790.t2	1198	1198	4	4	20	20	18212	17668	18236	17692
2	2450048	2451245	LHCA3	AL2G14790	AL2G14790.t3	1113	1113	0	0	4	4	18212	17668	18216	17672
2	2450048	2451245	LHCA3	AL2G14790	AL2G14790.t1	1027	1027	0	0	2	2	18116	17572	18118	17574
2	2452340	2461466	-	AL2G14800	AL2G14800.t1	4109	4109	8	0	20	20	0	0	28	20
2	2452340	2461466	-	AL2G14800	AL2G14800.t1	4109	4109	8	0	20	20	0	0	28	20
2	2474983	2476425	-	AL2G14840	AL2G14840.t1	836	841	0	0	0	0	0	0	0	0
2	2476670	2478217	-	AL2G14850	AL2G14850.t1	1548	1544	412	30	190	186	4	2	606	218
2	2478290	2481874	-	AL2G14860	AL2G14860.t1	3049	3049	14	14	102	102	28	28	144	144
2	2481881	2482825	-	AL2G14870	AL2G14870.t1	666	666	0	0	62	62	0	0	62	62
2	2483270	2484974	-	AL2G14880	AL2G14880.t1	1374	1374	12	4	12	12	2	2	26	18
2	2485520	2494048	-	AL2G14890	AL2G14890.t1	3075	3077	22	12	64	64	4	4	90	80
2	2496060	2499325	-	AL2G14900	AL2G14900.t1	621	621	0	0	0	0	0	0	0	0
2	2496060	2499325	-	AL2G14900	AL2G14900.t1	621	621	0	0	0	0	0	0	0	0
2	2499620	2503326	-	AL2G14910	AL2G14910.t1	2653	2653	36	6	202	202	10	28	248	236
2	2503443	2504415	-	AL2G14920	AL2G14920.t1	705	717	0	6	32	32	0	0	32	38
2	2505230	2509179	-	AL2G14930	AL2G14930.t1	3127	3127	38	22	52	52	4	4	94	78
2	2509520	2515034	-	AL2G14940	AL2G14940.t1	3691	3704	0	0	6	16	16	16	22	32
2	2509520	2515034	-	AL2G14940	AL2G14940.t2	3598	3617	0	0	4	14	16	16	20	30
2	2515200	2518685	SD1-29	AL2G14950	AL2G14950.t1	2700	2700	24	28	492	492	0	0	516	520
2	2530235	2532355	-	AL2G14980	AL2G14980.t1	2121	2120	234	304	326	326	0	0	560	630
2	2536587	2538365	-	AL2G14990	AL2G14990.t1	979	979	916	534	482	486	20	20	1418	1040
2	2542265	2544035	-	AL2G15000	AL2G15000.t1	1526	1526	0	0	0	0	0	0	0	0
2	2545311	2547475	-	AL2G15010	AL2G15010.t1	1550	1547	0	0	0	0	0	0	0	0
2	2552953	2554315	SYP124	AL2G15020	AL2G15020.t1	1257	1248	18	10	1006	1006	4	4	1028	1020
2	2554398	2556205	-	AL2G15030	AL2G15030.t1	1580	1582	266	98	78	78	0	0	344	176
2	2556760	2559340	-	AL2G15040	AL2G15040.t1	1542	1540	0	0	0	0	0	0	0	0
2	2556760	2559340	-	AL2G15040	AL2G15040.t2	1568	1566	0	0	0	0	0	0	0	0
2	2564340	2565932	-	AL2G15050	AL2G15050.t1	1410	1401	162	240	130	130	0	0	292	370
2	2572340	2572861	-	AL2G15060	AL2G15060.t1	522	522	0	0	0	0	0	0	0	0
2	2574600	2575404	-	AL2G15070	AL2G15070.t1	805	805	0	0	8	8	0	0	8	8
2	2575941	2578975	SC3	AL2G15080	AL2G15080.t1	1174	1175	210	190	3096	3096	14	14	3320	3300
2	2579832	2583685	-	AL2G15090	AL2G15090.t1	1942	1941	640	492	276	276	4	4	920	772
2	2584880	2588275	-	AL2G15100	AL2G15100.t1	1511	1511	12	0	88	88	0	0	100	88
2	2584880	2588275	-	AL2G15100	AL2G15100.t1	1511	1511	12	0	88	88	0	0	100	88
2	2590985	2593458	-	AL2G15130	AL2G15130.t1	1926	1926	0	0	0	0	0	0	0	0
2	2593861	2596718	BRD4	AL2G15140	AL2G15140.t1	2077	2077	86	102	72	72	0	0	158	174
2	2599023	2606528	-	AL2G15150	AL2G15150.t1	4245	4259	0	0	198	182	1574	1574	1772	1756
